ticket_id,created_at,channel,category,subcategory,priority,assigned_agent_id,first_response_at,resolved_at,status,requester_type,sla_policy_id,first_response_mins,resolution_mins,sla_first_response_met,sla_resolution_met
T002087,21-01-2026 11:49,Web,Access & Login,Password Reset,P2,A003,21-01-2026 12:53,22-01-2026 01:01,Resolved,Customer,SLA_P2,64,792,FALSE,FALSE
T002088,26-12-2025 18:39,Email,Billing,Payment Failed,P4,A010,27-12-2025 02:02,29-12-2025 10:55,Resolved,Internal,SLA_P4,443,3856,TRUE,TRUE
T002089,27-01-2026 14:45,Email,Outage,Service Down,P2,A006,27-01-2026 14:59,28-01-2026 04:22,Resolved,Customer,SLA_P2,14,817,TRUE,FALSE
T002090,04-02-2026 20:03,Email,How-To,Feature Guidance,P4,A012,05-02-2026 00:41,08-02-2026 10:24,Resolved,Partner,SLA_P4,278,5181,TRUE,TRUE
T002091,10-02-2026 15:12,Email,Bug,Integration Error,P4,A006,10-02-2026 21:04,12-02-2026 04:56,Resolved,Internal,SLA_P4,352,2264,TRUE,TRUE
T002092,22-12-2025 00:05,Email,Bug,Data Mismatch,P4,A002,22-12-2025 06:15,24-12-2025 09:07,Resolved,Customer,SLA_P4,370,3422,TRUE,TRUE
T002093,09-01-2026 03:25,Email,How-To,Report Setup,P4,A002,09-01-2026 12:33,13-01-2026 20:31,Resolved,Customer,SLA_P4,548,6786,FALSE,FALSE
T002094,05-01-2026 13:00,Chat,Billing,Payment Failed,P2,A009,05-01-2026 13:37,06-01-2026 05:18,Resolved,Customer,SLA_P2,37,978,TRUE,FALSE
T002095,31-12-2025 15:43,Chat,Bug,UI Bug,P3,A004,31-12-2025 18:13,02-01-2026 09:37,Resolved,Customer,SLA_P3,150,2514,TRUE,TRUE
T002096,31-01-2026 21:11,Chat,Access & Login,SSO Setup,P3,A001,01-02-2026 00:56,02-02-2026 11:13,Resolved,Customer,SLA_P3,225,2282,TRUE,TRUE
T002097,05-01-2026 09:32,Web,Billing,Refund,P3,A010,05-01-2026 13:15,08-01-2026 00:25,Resolved,Customer,SLA_P3,223,3773,TRUE,FALSE
T002098,30-12-2025 10:56,Phone,How-To,Report Setup,P4,A015,30-12-2025 15:35,01-01-2026 20:23,Resolved,Internal,SLA_P4,279,3447,TRUE,TRUE
T002099,27-01-2026 02:06,Chat,How-To,Report Setup,P4,A011,27-01-2026 08:34,28-01-2026 15:31,Resolved,Customer,SLA_P4,388,2245,TRUE,TRUE
T002100,13-01-2026 11:40,Phone,Access & Login,SSO Setup,P4,A015,13-01-2026 14:11,14-01-2026 16:53,Resolved,Customer,SLA_P4,151,1753,TRUE,TRUE
T002101,26-01-2026 23:08,Phone,Outage,Service Down,P1,A006,26-01-2026 23:21,26-01-2026 23:26,Resolved,Partner,SLA_P1,13,18,TRUE,TRUE
T002102,17-12-2025 04:00,Email,Bug,Integration Error,P4,A001,17-12-2025 09:23,22-12-2025 02:09,Resolved,Customer,SLA_P4,323,7089,TRUE,FALSE
T002103,22-01-2026 04:33,Chat,Outage,Partial Degradation,P1,A002,22-01-2026 04:45,22-01-2026 06:33,Resolved,Internal,SLA_P1,12,120,TRUE,TRUE
T002104,24-12-2025 07:43,Email,Access & Login,Password Reset,P4,A009,24-12-2025 12:55,,Open,Internal,SLA_P4,312,,TRUE,FALSE
T002105,02-01-2026 09:22,Phone,Access & Login,Password Reset,P3,A001,02-01-2026 11:16,03-01-2026 07:30,Resolved,Partner,SLA_P3,114,1328,TRUE,TRUE
T002106,11-01-2026 15:58,Web,Access & Login,SSO Setup,P3,A008,11-01-2026 18:12,13-01-2026 00:04,Resolved,Customer,SLA_P3,134,1926,TRUE,TRUE
T002107,29-12-2025 04:05,Web,How-To,API Usage,P4,A001,29-12-2025 10:26,,Open,Customer,SLA_P4,381,,TRUE,FALSE
T002108,17-12-2025 02:08,Chat,How-To,API Usage,P4,A010,17-12-2025 04:37,19-12-2025 21:16,Resolved,Customer,SLA_P4,149,4028,TRUE,TRUE
T002109,22-01-2026 11:26,Email,Bug,Data Mismatch,P4,A003,22-01-2026 16:20,24-01-2026 11:54,Resolved,Customer,SLA_P4,294,2908,TRUE,TRUE
T002110,19-12-2025 05:31,Email,Bug,UI Bug,P3,A014,19-12-2025 07:53,19-12-2025 08:35,Resolved,Customer,SLA_P3,142,184,TRUE,TRUE
T002111,05-02-2026 03:12,Email,How-To,Feature Guidance,P4,A012,05-02-2026 06:58,06-02-2026 18:48,Resolved,Customer,SLA_P4,226,2376,TRUE,TRUE
T002112,30-01-2026 09:00,Email,How-To,Feature Guidance,P3,A005,30-01-2026 12:20,01-02-2026 04:42,Resolved,Customer,SLA_P3,200,2622,TRUE,TRUE
T002113,12-02-2026 10:20,Email,How-To,API Usage,P3,A003,12-02-2026 11:41,13-02-2026 11:43,Resolved,Customer,SLA_P3,81,1523,TRUE,TRUE
T002114,16-01-2026 10:42,Phone,Bug,Data Mismatch,P4,A015,16-01-2026 15:59,16-01-2026 16:04,Resolved,Customer,SLA_P4,317,322,TRUE,TRUE
T002115,16-12-2025 14:37,Web,Outage,Partial Degradation,P2,A015,16-12-2025 15:13,17-12-2025 04:27,Resolved,Customer,SLA_P2,36,830,TRUE,FALSE
T002116,09-02-2026 14:15,Email,Bug,Integration Error,P4,A012,09-02-2026 16:26,12-02-2026 00:54,Resolved,Customer,SLA_P4,131,3519,TRUE,TRUE
T002117,28-01-2026 08:46,Email,Billing,Invoice Request,P3,A009,28-01-2026 12:32,,In Progress,Customer,SLA_P3,226,,TRUE,FALSE
T002118,30-01-2026 07:51,Email,Bug,Data Mismatch,P4,A010,30-01-2026 09:52,01-02-2026 22:47,Resolved,Internal,SLA_P4,121,3776,TRUE,TRUE
T002119,10-01-2026 02:26,Chat,Billing,Invoice Request,P4,A002,10-01-2026 10:28,10-01-2026 10:33,Resolved,Customer,SLA_P4,482,487,FALSE,TRUE
T002120,22-01-2026 02:03,Email,How-To,Feature Guidance,P4,A001,22-01-2026 05:31,23-01-2026 12:07,Resolved,Customer,SLA_P4,208,2044,TRUE,TRUE
T002121,06-01-2026 00:22,Chat,How-To,Report Setup,P3,A012,06-01-2026 03:18,07-01-2026 16:10,Resolved,Customer,SLA_P3,176,2388,TRUE,TRUE
T002122,25-12-2025 06:56,Email,Access & Login,MFA Issue,P2,A015,25-12-2025 07:05,25-12-2025 10:10,Resolved,Customer,SLA_P2,9,194,TRUE,TRUE
T002123,29-12-2025 10:14,Chat,Bug,Data Mismatch,P3,A003,29-12-2025 14:21,,Open,Customer,SLA_P3,247,,FALSE,FALSE
T002124,24-12-2025 00:45,Email,Bug,Integration Error,P2,A006,24-12-2025 01:16,24-12-2025 07:07,Resolved,Partner,SLA_P2,31,382,TRUE,TRUE
T002125,16-01-2026 10:24,Web,Access & Login,Password Reset,P4,A005,16-01-2026 14:42,19-01-2026 08:11,Resolved,Customer,SLA_P4,258,4187,TRUE,TRUE
T002126,03-01-2026 00:07,Phone,Access & Login,Password Reset,P3,A001,03-01-2026 03:15,04-01-2026 19:44,Resolved,Internal,SLA_P3,188,2617,TRUE,TRUE
T002127,27-12-2025 21:52,Chat,Outage,Latency,P3,A007,27-12-2025 23:34,,Open,Customer,SLA_P3,102,,TRUE,FALSE
T002128,16-01-2026 11:50,Email,Access & Login,SSO Setup,P4,A011,16-01-2026 18:18,19-01-2026 19:07,Resolved,Customer,SLA_P4,388,4757,TRUE,TRUE
T002129,01-02-2026 04:57,Email,How-To,Report Setup,P4,A002,01-02-2026 09:29,03-02-2026 08:23,Resolved,Customer,SLA_P4,272,3086,TRUE,TRUE
T002130,20-12-2025 04:27,Email,Outage,Partial Degradation,P2,A006,20-12-2025 05:14,20-12-2025 08:38,Resolved,Partner,SLA_P2,47,251,TRUE,TRUE
T002131,14-01-2026 13:48,Chat,Bug,UI Bug,P4,A003,14-01-2026 21:30,17-01-2026 04:45,Resolved,Internal,SLA_P4,462,3777,TRUE,TRUE
T002132,20-12-2025 18:30,Email,How-To,Report Setup,P3,A003,20-12-2025 22:17,22-12-2025 22:12,Resolved,Customer,SLA_P3,227,3102,TRUE,FALSE
T002133,13-01-2026 09:45,Email,Bug,Integration Error,P4,A013,13-01-2026 17:05,18-01-2026 09:30,Resolved,Partner,SLA_P4,440,7185,TRUE,FALSE
T002134,18-01-2026 06:46,Chat,Billing,Payment Failed,P3,A002,18-01-2026 09:35,19-01-2026 01:24,Resolved,Customer,SLA_P3,169,1118,TRUE,TRUE
T002135,11-01-2026 23:20,Email,Bug,Integration Error,P4,A007,12-01-2026 07:32,15-01-2026 02:40,Resolved,Internal,SLA_P4,492,4520,FALSE,TRUE
T002136,10-01-2026 01:14,Web,How-To,Report Setup,P3,A008,10-01-2026 03:24,11-01-2026 06:18,Resolved,Customer,SLA_P3,130,1744,TRUE,TRUE
T002137,22-01-2026 05:09,Phone,How-To,Feature Guidance,P4,A004,22-01-2026 08:37,24-01-2026 15:49,Resolved,Customer,SLA_P4,208,3520,TRUE,TRUE
T002138,01-01-2026 08:20,Web,How-To,Report Setup,P3,A009,01-01-2026 11:13,02-01-2026 18:55,Resolved,Customer,SLA_P3,173,2075,TRUE,TRUE
T002139,22-01-2026 11:25,Phone,Access & Login,SSO Setup,P4,A010,22-01-2026 15:32,25-01-2026 04:37,Resolved,Customer,SLA_P4,247,3912,TRUE,TRUE
T002140,28-01-2026 04:51,Chat,Outage,Partial Degradation,P1,A009,28-01-2026 05:03,28-01-2026 08:03,Resolved,Customer,SLA_P1,12,192,TRUE,TRUE
T002141,07-01-2026 21:01,Chat,Billing,Payment Failed,P4,A002,08-01-2026 01:41,11-01-2026 02:16,Resolved,Customer,SLA_P4,280,4635,TRUE,TRUE
T002142,03-01-2026 14:15,Email,Access & Login,Password Reset,P4,A002,03-01-2026 22:50,09-01-2026 13:35,Resolved,Customer,SLA_P4,515,8600,FALSE,FALSE
T002143,07-02-2026 13:05,Email,How-To,API Usage,P3,A010,07-02-2026 14:18,10-02-2026 08:19,Resolved,Customer,SLA_P3,73,4034,TRUE,FALSE
T002144,11-02-2026 19:20,Phone,Access & Login,MFA Issue,P4,A010,12-02-2026 01:02,14-02-2026 16:04,Resolved,Customer,SLA_P4,342,4124,TRUE,TRUE
T002145,03-01-2026 10:13,Email,How-To,API Usage,P4,A013,03-01-2026 19:21,05-01-2026 03:19,Resolved,Customer,SLA_P4,548,2466,FALSE,TRUE
T002146,15-01-2026 11:02,Chat,Access & Login,MFA Issue,P4,A013,15-01-2026 15:45,17-01-2026 23:07,Resolved,Customer,SLA_P4,283,3605,TRUE,TRUE
T002147,20-01-2026 01:19,Chat,Bug,Data Mismatch,P3,A007,20-01-2026 04:15,21-01-2026 06:22,Resolved,Internal,SLA_P3,176,1743,TRUE,TRUE
T002148,09-02-2026 20:39,Web,Billing,Invoice Request,P4,A003,10-02-2026 06:57,13-02-2026 05:57,Resolved,Customer,SLA_P4,618,4878,FALSE,TRUE
T002149,28-12-2025 20:57,Email,Access & Login,Password Reset,P3,A001,28-12-2025 23:01,30-12-2025 07:29,Resolved,Customer,SLA_P3,124,2072,TRUE,TRUE
T002150,12-01-2026 23:45,Email,Billing,Invoice Request,P3,A010,13-01-2026 03:30,14-01-2026 13:40,Resolved,Customer,SLA_P3,225,2275,TRUE,TRUE
T002151,05-01-2026 21:46,Chat,Access & Login,SSO Setup,P4,A012,06-01-2026 00:32,06-01-2026 03:32,Resolved,Customer,SLA_P4,166,346,TRUE,TRUE
T002152,01-01-2026 07:13,Email,Bug,Integration Error,P3,A006,01-01-2026 08:37,03-01-2026 04:59,Resolved,Internal,SLA_P3,84,2746,TRUE,TRUE
T002153,15-12-2025 13:40,Email,Access & Login,SSO Setup,P3,A009,15-12-2025 18:13,16-12-2025 23:53,Resolved,Internal,SLA_P3,273,2053,FALSE,TRUE
T002154,02-01-2026 17:02,Phone,How-To,Report Setup,P4,A003,02-01-2026 21:17,04-01-2026 01:17,Resolved,Customer,SLA_P4,255,1935,TRUE,TRUE
T002155,17-12-2025 00:05,Phone,Outage,Latency,P1,A003,17-12-2025 00:19,17-12-2025 02:55,Resolved,Customer,SLA_P1,14,170,TRUE,TRUE
T002156,05-01-2026 18:24,Email,Access & Login,MFA Issue,P3,A001,05-01-2026 22:09,06-01-2026 20:28,Resolved,Internal,SLA_P3,225,1564,TRUE,TRUE
T002157,24-01-2026 01:41,Web,How-To,Report Setup,P4,A002,24-01-2026 07:34,26-01-2026 12:01,Resolved,Customer,SLA_P4,353,3500,TRUE,TRUE
T002158,01-01-2026 05:26,Chat,Bug,Data Mismatch,P3,A013,01-01-2026 08:52,02-01-2026 18:18,Resolved,Customer,SLA_P3,206,2212,TRUE,TRUE
T002159,05-02-2026 05:31,Chat,Bug,Data Mismatch,P2,A015,05-02-2026 06:07,05-02-2026 11:27,Resolved,Customer,SLA_P2,36,356,TRUE,TRUE
T002160,04-02-2026 17:46,Web,Access & Login,MFA Issue,P3,A011,04-02-2026 19:16,05-02-2026 21:07,Resolved,Customer,SLA_P3,90,1641,TRUE,TRUE
T002161,07-02-2026 05:16,Chat,Billing,Refund,P4,A005,07-02-2026 07:42,10-02-2026 13:08,Resolved,Customer,SLA_P4,146,4792,TRUE,TRUE
T002162,26-01-2026 15:49,Chat,Bug,UI Bug,P3,A003,26-01-2026 18:52,28-01-2026 05:39,Resolved,Customer,SLA_P3,183,2270,TRUE,TRUE
T002163,25-01-2026 17:43,Email,Billing,Refund,P4,A014,26-01-2026 03:35,,Pending,Customer,SLA_P4,592,,FALSE,FALSE
T002164,15-01-2026 22:55,Web,Access & Login,MFA Issue,P3,A004,16-01-2026 03:08,18-01-2026 03:02,Resolved,Customer,SLA_P3,253,3127,FALSE,FALSE
T002165,24-12-2025 14:12,Phone,How-To,Feature Guidance,P3,A011,24-12-2025 16:11,25-12-2025 07:55,Resolved,Customer,SLA_P3,119,1063,TRUE,TRUE
T002166,04-02-2026 16:31,Web,Billing,Payment Failed,P4,A003,05-02-2026 00:55,,Open,Customer,SLA_P4,504,,FALSE,FALSE
T002167,03-01-2026 07:18,Web,Outage,Service Down,P2,A007,03-01-2026 07:40,03-01-2026 12:55,Resolved,Customer,SLA_P2,22,337,TRUE,TRUE
T002168,24-12-2025 16:04,Web,Access & Login,SSO Setup,P4,A005,24-12-2025 23:11,27-12-2025 17:40,Resolved,Customer,SLA_P4,427,4416,TRUE,TRUE
T002169,13-01-2026 02:01,Chat,How-To,Report Setup,P4,A005,13-01-2026 05:42,16-01-2026 08:52,Resolved,Customer,SLA_P4,221,4731,TRUE,TRUE
T002170,01-02-2026 18:29,Web,Bug,Integration Error,P3,A014,01-02-2026 21:10,03-02-2026 03:55,Resolved,Customer,SLA_P3,161,2006,TRUE,TRUE
T002171,16-01-2026 16:34,Email,Billing,Refund,P4,A009,16-01-2026 23:58,20-01-2026 07:58,Resolved,Customer,SLA_P4,444,5244,TRUE,TRUE
T002172,27-01-2026 08:00,Chat,Outage,Service Down,P3,A002,27-01-2026 09:28,28-01-2026 16:42,Resolved,Customer,SLA_P3,88,1962,TRUE,TRUE
T002173,13-01-2026 10:33,Email,Access & Login,SSO Setup,P4,A006,13-01-2026 12:55,,Open,Partner,SLA_P4,142,,TRUE,FALSE
T002174,10-02-2026 03:01,Email,How-To,Feature Guidance,P3,A012,10-02-2026 05:07,11-02-2026 17:07,Resolved,Customer,SLA_P3,126,2286,TRUE,TRUE
T002175,03-02-2026 11:12,Web,Bug,Data Mismatch,P4,A014,03-02-2026 16:11,04-02-2026 21:50,Resolved,Customer,SLA_P4,299,2078,TRUE,TRUE
T002176,21-12-2025 04:29,Chat,Bug,UI Bug,P3,A011,21-12-2025 08:01,22-12-2025 06:01,Resolved,Internal,SLA_P3,212,1532,TRUE,TRUE
T002177,16-01-2026 23:32,Email,How-To,Feature Guidance,P4,A013,17-01-2026 03:25,,Pending,Internal,SLA_P4,233,,TRUE,FALSE
T002178,04-01-2026 02:44,Chat,Bug,UI Bug,P3,A002,04-01-2026 04:31,05-01-2026 22:32,Resolved,Customer,SLA_P3,107,2628,TRUE,TRUE
T002179,22-12-2025 08:49,Web,Access & Login,Password Reset,P3,A005,22-12-2025 11:50,24-12-2025 23:10,Resolved,Partner,SLA_P3,181,3741,TRUE,FALSE
T002180,24-12-2025 01:50,Chat,Billing,Refund,P4,A005,24-12-2025 06:05,27-12-2025 12:44,Resolved,Partner,SLA_P4,255,4974,TRUE,TRUE
T002181,26-01-2026 17:01,Phone,Access & Login,MFA Issue,P3,A011,26-01-2026 19:36,,In Progress,Customer,SLA_P3,155,,TRUE,FALSE
T002182,29-01-2026 09:10,Email,Access & Login,MFA Issue,P2,A001,29-01-2026 10:28,29-01-2026 18:48,Resolved,Customer,SLA_P2,78,578,FALSE,TRUE
T002183,13-01-2026 03:04,Email,Bug,Data Mismatch,P3,A003,13-01-2026 06:24,14-01-2026 04:26,Resolved,Customer,SLA_P3,200,1522,TRUE,TRUE
T002184,05-01-2026 21:08,Email,Bug,Integration Error,P4,A010,06-01-2026 04:43,07-01-2026 20:45,Resolved,Partner,SLA_P4,455,2857,TRUE,TRUE
T002185,06-02-2026 22:37,Email,How-To,Report Setup,P4,A006,07-02-2026 02:52,11-02-2026 03:00,Resolved,Customer,SLA_P4,255,6023,TRUE,FALSE
T002186,24-12-2025 10:50,Email,Outage,Latency,P3,A002,24-12-2025 13:34,24-12-2025 22:44,Resolved,Customer,SLA_P3,164,714,TRUE,TRUE
T002187,29-01-2026 15:15,Email,Outage,Partial Degradation,P3,A002,29-01-2026 19:12,01-02-2026 03:46,Resolved,Customer,SLA_P3,237,3631,TRUE,FALSE
T002188,25-01-2026 14:27,Chat,Billing,Payment Failed,P4,A002,25-01-2026 17:15,27-01-2026 21:00,Resolved,Internal,SLA_P4,168,3273,TRUE,TRUE
T002189,18-01-2026 21:59,Chat,How-To,Report Setup,P4,A004,19-01-2026 03:06,22-01-2026 00:38,Resolved,Customer,SLA_P4,307,4479,TRUE,TRUE
T002190,08-01-2026 01:34,Email,How-To,Feature Guidance,P3,A003,08-01-2026 03:55,09-01-2026 20:06,Resolved,Internal,SLA_P3,141,2552,TRUE,TRUE
T002191,16-01-2026 07:56,Web,How-To,Report Setup,P4,A012,16-01-2026 14:53,18-01-2026 08:41,Resolved,Customer,SLA_P4,417,2925,TRUE,TRUE
T002192,14-01-2026 19:24,Email,Access & Login,Password Reset,P3,A002,14-01-2026 22:20,16-01-2026 20:47,Resolved,Internal,SLA_P3,176,2963,TRUE,FALSE
T002193,11-02-2026 05:21,Email,Access & Login,MFA Issue,P3,A002,11-02-2026 07:52,12-02-2026 02:03,Resolved,Customer,SLA_P3,151,1242,TRUE,TRUE
T002194,17-01-2026 08:01,Email,Bug,Integration Error,P3,A007,17-01-2026 11:00,19-01-2026 13:19,Resolved,Customer,SLA_P3,179,3198,TRUE,FALSE
T002195,16-12-2025 09:37,Email,Bug,Integration Error,P3,A003,16-12-2025 13:06,16-12-2025 13:11,Resolved,Customer,SLA_P3,209,214,TRUE,TRUE
T002196,11-02-2026 16:41,Web,Bug,Data Mismatch,P3,A007,11-02-2026 20:09,12-02-2026 07:37,Resolved,Customer,SLA_P3,208,896,TRUE,TRUE
T002197,21-01-2026 01:13,Email,How-To,Feature Guidance,P4,A014,21-01-2026 07:33,23-01-2026 04:24,Resolved,Customer,SLA_P4,380,3071,TRUE,TRUE
T002198,23-12-2025 18:21,Chat,Access & Login,SSO Setup,P3,A009,23-12-2025 21:26,24-12-2025 13:53,Resolved,Customer,SLA_P3,185,1172,TRUE,TRUE
T002199,21-01-2026 01:51,Web,How-To,Feature Guidance,P4,A008,21-01-2026 08:14,25-01-2026 05:16,Resolved,Customer,SLA_P4,383,5965,TRUE,FALSE
T002200,03-01-2026 21:38,Phone,How-To,Report Setup,P4,A006,03-01-2026 23:21,06-01-2026 06:16,Resolved,Customer,SLA_P4,103,3398,TRUE,TRUE
T002201,02-02-2026 11:15,Email,How-To,API Usage,P4,A009,02-02-2026 14:38,05-02-2026 23:01,Resolved,Customer,SLA_P4,203,5026,TRUE,TRUE
T002202,29-12-2025 06:21,Chat,Billing,Payment Failed,P3,A014,29-12-2025 08:34,31-12-2025 07:32,Resolved,Customer,SLA_P3,133,2951,TRUE,FALSE
T002203,09-01-2026 09:00,Email,Bug,UI Bug,P3,A005,09-01-2026 11:20,10-01-2026 07:14,Resolved,Customer,SLA_P3,140,1334,TRUE,TRUE
T002204,23-12-2025 03:18,Web,How-To,Feature Guidance,P4,A013,23-12-2025 10:18,26-12-2025 11:23,Resolved,Customer,SLA_P4,420,4805,TRUE,TRUE
T002205,29-01-2026 17:41,Web,Outage,Partial Degradation,P1,A003,29-01-2026 18:01,,Open,Partner,SLA_P1,20,,TRUE,FALSE
T002206,29-01-2026 02:54,Email,Billing,Refund,P4,A006,29-01-2026 04:42,01-02-2026 12:25,Resolved,Customer,SLA_P4,108,4891,TRUE,TRUE
T002207,04-01-2026 21:30,Email,Bug,Integration Error,P4,A001,05-01-2026 04:37,06-01-2026 18:32,Resolved,Internal,SLA_P4,427,2702,TRUE,TRUE
T002208,18-12-2025 07:06,Email,Access & Login,MFA Issue,P3,A008,18-12-2025 09:32,19-12-2025 13:51,Resolved,Customer,SLA_P3,146,1845,TRUE,TRUE
T002209,21-01-2026 06:43,Chat,How-To,Report Setup,P3,A004,21-01-2026 11:19,22-01-2026 12:10,Resolved,Customer,SLA_P3,276,1767,FALSE,TRUE
T002210,13-01-2026 18:40,Email,Billing,Invoice Request,P4,A014,13-01-2026 22:14,17-01-2026 18:33,Resolved,Customer,SLA_P4,214,5753,TRUE,TRUE
T002211,01-01-2026 16:40,Email,How-To,Feature Guidance,P3,A003,01-01-2026 19:26,03-01-2026 15:47,Resolved,Customer,SLA_P3,166,2827,TRUE,TRUE
T002212,20-01-2026 22:57,Chat,Billing,Payment Failed,P4,A008,21-01-2026 06:13,23-01-2026 14:06,Resolved,Customer,SLA_P4,436,3789,TRUE,TRUE
T002213,04-02-2026 23:01,Chat,Billing,Invoice Request,P4,A012,05-02-2026 03:53,08-02-2026 09:26,Resolved,Partner,SLA_P4,292,4945,TRUE,TRUE
T002214,11-02-2026 07:18,Email,How-To,Feature Guidance,P3,A011,11-02-2026 12:10,12-02-2026 18:04,Resolved,Customer,SLA_P3,292,2086,FALSE,TRUE
T002215,22-01-2026 06:38,Phone,Bug,UI Bug,P4,A008,22-01-2026 11:41,25-01-2026 19:43,Resolved,Customer,SLA_P4,303,5105,TRUE,TRUE
T002216,21-12-2025 13:59,Phone,How-To,Feature Guidance,P4,A015,21-12-2025 16:54,23-12-2025 09:22,Resolved,Customer,SLA_P4,175,2603,TRUE,TRUE
T002217,30-12-2025 23:09,Chat,How-To,Feature Guidance,P4,A004,31-12-2025 06:07,03-01-2026 06:50,Resolved,Customer,SLA_P4,418,4781,TRUE,TRUE
T002218,04-01-2026 23:53,Chat,How-To,API Usage,P4,A009,05-01-2026 03:03,06-01-2026 13:48,Resolved,Partner,SLA_P4,190,2275,TRUE,TRUE
T002219,17-01-2026 19:00,Phone,Bug,Integration Error,P3,A003,17-01-2026 19:16,20-01-2026 11:24,Resolved,Partner,SLA_P3,16,3864,TRUE,FALSE
T002220,23-12-2025 17:33,Email,Billing,Refund,P4,A003,24-12-2025 00:43,27-12-2025 04:46,Resolved,Customer,SLA_P4,430,4993,TRUE,TRUE
T002221,15-12-2025 04:26,Phone,Outage,Latency,P2,A008,15-12-2025 04:48,15-12-2025 12:39,Resolved,Customer,SLA_P2,22,493,TRUE,TRUE
T002222,26-01-2026 04:07,Email,Access & Login,SSO Setup,P3,A001,26-01-2026 08:09,,Open,Customer,SLA_P3,242,,FALSE,FALSE
T002223,20-01-2026 03:47,Chat,How-To,Report Setup,P4,A012,20-01-2026 08:53,,Pending,Customer,SLA_P4,306,,TRUE,FALSE
T002224,18-01-2026 03:11,Email,How-To,Report Setup,P4,A001,18-01-2026 10:15,22-01-2026 14:00,Resolved,Customer,SLA_P4,424,6409,TRUE,FALSE
T002225,26-01-2026 07:45,Email,How-To,Report Setup,P4,A002,26-01-2026 13:52,30-01-2026 13:30,Resolved,Customer,SLA_P4,367,6105,TRUE,FALSE
T002226,18-01-2026 06:59,Email,Bug,UI Bug,P4,A009,18-01-2026 12:40,19-01-2026 23:42,Resolved,Customer,SLA_P4,341,2443,TRUE,TRUE
T002227,28-12-2025 15:33,Email,Outage,Service Down,P2,A015,28-12-2025 16:11,,Open,Customer,SLA_P2,38,,TRUE,FALSE
T002228,02-01-2026 23:57,Email,Access & Login,SSO Setup,P2,A010,03-01-2026 00:55,03-01-2026 08:23,Resolved,Customer,SLA_P2,58,506,TRUE,TRUE
T002229,08-01-2026 07:45,Chat,Billing,Invoice Request,P4,A004,08-01-2026 11:23,13-01-2026 08:41,Resolved,Internal,SLA_P4,218,7256,TRUE,FALSE
T002230,03-01-2026 02:24,Email,Bug,UI Bug,P2,A008,03-01-2026 03:05,03-01-2026 13:04,Resolved,Internal,SLA_P2,41,640,TRUE,TRUE
T002231,24-12-2025 12:21,Email,How-To,Feature Guidance,P4,A014,24-12-2025 17:12,29-12-2025 21:11,Resolved,Internal,SLA_P4,291,7730,TRUE,FALSE
T002232,24-12-2025 10:04,Email,How-To,Report Setup,P3,A010,24-12-2025 12:28,26-12-2025 01:21,Resolved,Customer,SLA_P3,144,2357,TRUE,TRUE
T002233,02-02-2026 06:20,Email,Access & Login,SSO Setup,P3,A010,02-02-2026 08:20,02-02-2026 22:26,Resolved,Customer,SLA_P3,120,966,TRUE,TRUE
T002234,20-12-2025 01:21,Web,Outage,Latency,P1,A004,20-12-2025 01:49,20-12-2025 06:30,Resolved,Customer,SLA_P1,28,309,TRUE,FALSE
T002235,28-12-2025 00:03,Chat,How-To,Feature Guidance,P4,A003,28-12-2025 04:08,28-12-2025 10:14,Resolved,Customer,SLA_P4,245,611,TRUE,TRUE
T002236,07-01-2026 03:29,Chat,How-To,Feature Guidance,P4,A005,07-01-2026 09:46,10-01-2026 16:01,Resolved,Customer,SLA_P4,377,5072,TRUE,TRUE
T002237,10-01-2026 02:15,Phone,Access & Login,SSO Setup,P3,A011,10-01-2026 02:21,11-01-2026 03:28,Resolved,Customer,SLA_P3,6,1513,TRUE,TRUE
T002238,24-01-2026 14:30,Phone,How-To,Report Setup,P4,A002,24-01-2026 15:10,25-01-2026 01:43,Resolved,Customer,SLA_P4,40,673,TRUE,TRUE
T002239,20-01-2026 14:33,Email,How-To,API Usage,P4,A010,20-01-2026 18:55,23-01-2026 09:01,Resolved,Internal,SLA_P4,262,3988,TRUE,TRUE
T002240,11-01-2026 05:29,Chat,Outage,Latency,P2,A004,11-01-2026 05:57,11-01-2026 19:05,Resolved,Customer,SLA_P2,28,816,TRUE,FALSE
T002241,30-01-2026 19:43,Chat,How-To,API Usage,P4,A010,31-01-2026 01:50,02-02-2026 19:59,Resolved,Customer,SLA_P4,367,4336,TRUE,TRUE
T002242,12-01-2026 06:09,Chat,Bug,UI Bug,P4,A009,12-01-2026 12:18,16-01-2026 03:02,Resolved,Customer,SLA_P4,369,5573,TRUE,TRUE
T002243,09-01-2026 04:32,Chat,How-To,API Usage,P4,A009,09-01-2026 11:39,09-01-2026 11:44,Resolved,Partner,SLA_P4,427,432,TRUE,TRUE
T002244,16-12-2025 19:39,Web,Access & Login,MFA Issue,P3,A001,16-12-2025 23:00,18-12-2025 23:27,Resolved,Internal,SLA_P3,201,3108,TRUE,FALSE
T002245,15-01-2026 02:15,Email,How-To,Feature Guidance,P4,A013,15-01-2026 09:05,18-01-2026 14:36,Resolved,Customer,SLA_P4,410,5061,TRUE,TRUE
T002246,07-01-2026 19:02,Phone,Billing,Invoice Request,P4,A004,07-01-2026 22:19,,In Progress,Customer,SLA_P4,197,,TRUE,FALSE
